protocol,town,weather,episode,route_point_index,route_s_m,x,y,z,yaw_deg
extended,Town04,night_rain_fog,1,0,0.0,179.82632446289062,-395.9710388183594,0.0,180.50140380859375
extended,Town04,night_rain_fog,1,1,2.0000004196189836,177.82640075683594,-395.9885559082031,0.0,180.50140380859375
extended,Town04,night_rain_fog,1,2,4.000000572181257,175.82647705078125,-396.00604248046875,0.0,180.50140380859375
extended,Town04,night_rain_fog,1,3,6.00000099180024,173.82655334472656,-396.0235595703125,0.0,180.50140380859375
extended,Town04,night_rain_fog,1,4,8.000001144362514,171.82662963867188,-396.0410461425781,0.0,180.50140380859375
extended,Town04,night_rain_fog,1,5,10.000001563981497,169.8267059326172,-396.0585632324219,0.0,180.50140380859375
extended,Town04,night_rain_fog,1,6,12.000001716543771,167.8267822265625,-396.0760498046875,0.0,180.50140380859375
extended,Town04,night_rain_fog,1,7,14.000002136162754,165.8268585205078,-396.09356689453125,0.0,180.50140380859375
extended,Town04,night_rain_fog,1,8,16.000002288725028,163.82693481445312,-396.1110534667969,0.0,180.50140380859375
extended,Town04,night_rain_fog,1,9,18.000002708344013,161.82701110839844,-396.1285705566406,0.0,180.50140380859375
extended,Town04,night_rain_fog,1,10,20.076252843328344,159.75082397460938,-396.1447448730469,0.0,180.22886657714844
extended,Town04,night_rain_fog,1,11,22.272837386380715,157.5542449951172,-396.1398010253906,0.0,179.51365661621094
extended,Town04,night_rain_fog,1,12,24.469426141895646,155.35789489746094,-396.107421875,0.0,178.7984619140625
extended,Town04,night_rain_fog,1,13,26.66600928891845,153.16212463378906,-396.04766845703125,0.0,178.083251953125
extended,Town04,night_rain_fog,1,14,28.862593880040308,150.96726989746094,-395.96051025390625,0.0,177.36805725097656
extended,Town04,night_rain_fog,1,15,31.05918693794755,148.77366638183594,-395.845947265625,0.0,176.65284729003906
extended,Town04,night_rain_fog,1,16,33.25577885983961,146.5816650390625,-395.7040100097656,0.0,175.93763732910156
extended,Town04,night_rain_fog,1,17,35.452374883308146,144.3916015625,-395.53472900390625,0.0,175.22244262695312
extended,Town04,night_rain_fog,1,18,37.64894686847531,142.20384216308594,-395.3381652832031,0.0,174.50723266601562
extended,Town04,night_rain_fog,1,19,39.84553870996917,140.01869201660156,-395.1142578125,0.0,173.7920379638672
extended,Town04,night_rain_fog,1,20,42.04212307091925,137.83651733398438,-394.8630676269531,0.0,173.0768280029297
extended,Town04,night_rain_fog,1,21,44.238713367463255,135.6576385498047,-394.5846862792969,0.0,172.36163330078125
extended,Town04,night_rain_fog,1,22,46.435299326153675,133.48240661621094,-394.2791442871094,0.0,171.64642333984375
extended,Town04,night_rain_fog,1,23,48.63188637220995,131.3111572265625,-393.94647216796875,0.0,170.93121337890625
extended,Town04,night_rain_fog,1,24,50.828460575050975,129.1442413330078,-393.58673095703125,0.0,170.2160186767578
extended,Town04,night_rain_fog,1,25,53.025078653232335,126.98194885253906,-393.1999206542969,0.0,169.5008087158203
extended,Town04,night_rain_fog,1,26,55.22165801607566,124.8246841430664,-392.78619384765625,0.0,168.78561401367188
extended,Town04,night_rain_fog,1,27,57.418242360132524,122.67274475097656,-392.3455810546875,0.0,168.07040405273438
extended,Town04,night_rain_fog,1,28,59.61482328297169,120.5264892578125,-391.8780822753906,0.0,167.35520935058594
extended,Town04,night_rain_fog,1,29,61.81142086533778,118.3862075805664,-391.3838806152344,0.0,166.63999938964844
extended,Town04,night_rain_fog,1,30,64.00801275888907,116.25227355957031,-390.86297607421875,0.0,165.92478942871094
extended,Town04,night_rain_fog,1,31,66.20459375862895,114.12501525878906,-390.31549072265625,0.0,165.2095947265625
extended,Town04,night_rain_fog,1,32,68.4011878964258,112.00474548339844,-389.7414855957031,0.0,164.494384765625
extended,Town04,night_rain_fog,1,33,70.59776660074992,109.89181518554688,-389.1410827636719,0.0,163.77919006347656
extended,Town04,night_rain_fog,1,34,72.79436309951824,107.78653717041016,-388.5143127441406,0.0,163.06398010253906
extended,Town04,night_rain_fog,1,35,74.99092921790067,105.68925476074219,-387.86138916015625,0.0,162.34878540039062
extended,Town04,night_rain_fog,1,36,77.18752682351965,103.60028076171875,-387.1822509765625,0.0,161.63357543945312
extended,Town04,night_rain_fog,1,37,79.38411108398488,101.51994323730469,-386.4771423339844,0.0,160.91836547851562
extended,Town04,night_rain_fog,1,38,81.58071065726043,99.44856262207031,-385.74609375,0.0,160.2031707763672
extended,Town04,night_rain_fog,1,39,83.77729684341953,97.38648986816406,-384.9892272949219,0.0,159.4879608154297
extended,Town04,night_rain_fog,1,40,85.9738943862491,95.3340072631836,-384.2066955566406,0.0,158.77276611328125
extended,Town04,night_rain_fog,1,41,88.17046962252252,93.29145812988281,-383.3986511230469,0.0,158.05755615234375
extended,Town04,night_rain_fog,1,42,90.36706278287514,91.2591552734375,-382.56512451171875,0.0,157.34234619140625
extended,Town04,night_rain_fog,1,43,92.56364581717041,89.23741149902344,-381.7063293457031,0.0,156.6271514892578
extended,Town04,night_rain_fog,1,44,94.76024223240056,87.22654724121094,-380.82232666015625,0.0,155.9119415283203
extended,Town04,night_rain_fog,1,45,96.95682199146033,85.22687530517578,-379.913330078125,0.0,155.19674682617188
extended,Town04,night_rain_fog,1,46,99.15341134802813,83.23870086669922,-378.97943115234375,0.0,154.48153686523438
extended,Town04,night_rain_fog,1,47,101.3499776839043,81.2623519897461,-378.02081298828125,0.0,153.76634216308594
extended,Town04,night_rain_fog,1,48,103.54658307169886,79.29811096191406,-377.03753662109375,0.0,153.05113220214844
extended,Town04,night_rain_fog,1,49,105.74316707169048,77.3462905883789,-376.0298767089844,0.0,152.3359375
extended,Town04,night_rain_fog,1,50,107.93975228591366,75.40721893310547,-374.9978942871094,0.0,151.6207275390625
extended,Town04,night_rain_fog,1,51,110.1363531335913,73.48117065429688,-373.9417724609375,0.0,150.905517578125
extended,Town04,night_rain_fog,1,52,112.3329413031577,71.56845092773438,-372.8617248535156,0.0,150.19032287597656
extended,Town04,night_rain_fog,1,53,114.52951113186225,69.66937255859375,-371.7579040527344,0.0,149.47511291503906
extended,Town04,night_rain_fog,1,54,116.7261062329524,67.78421020507812,-370.63043212890625,0.0,148.75991821289062
extended,Town04,night_rain_fog,1,55,118.92268154213859,65.91326904296875,-369.47955322265625,0.0,148.04470825195312
extended,Town04,night_rain_fog,1,56,121.11928457474801,64.05683898925781,-368.30535888671875,0.0,147.32949829101562
extended,Town04,night_rain_fog,1,57,123.31587610568589,62.21521759033203,-367.10809326171875,0.0,146.6143035888672
extended,Town04,night_rain_fog,1,58,125.51247134181845,60.388675689697266,-365.887939453125,0.0,145.8990936279297
extended,Town04,night_rain_fog,1,59,127.7090429141825,58.5775146484375,-364.6451110839844,0.0,145.18389892578125
extended,Town04,night_rain_fog,1,60,129.90562950911743,56.78199768066406,-363.3797607421875,0.0,144.46868896484375
extended,Town04,night_rain_fog,1,61,132.10222812854852,55.002418518066406,-362.0920715332031,0.0,143.7534942626953
extended,Town04,night_rain_fog,1,62,134.2988093737903,53.23905944824219,-360.78228759765625,0.0,143.0382843017578
extended,Town04,night_rain_fog,1,63,136.49537943527835,51.49217987060547,-359.45062255859375,0.0,142.32308959960938
extended,Town04,night_rain_fog,1,64,138.69198233836093,49.762062072753906,-358.0971984863281,0.0,141.60787963867188
extended,Town04,night_rain_fog,1,65,140.88856817697044,48.04896545410156,-356.7223205566406,0.0,140.89266967773438
extended,Town04,night_rain_fog,1,66,143.0851634446998,46.353172302246094,-355.3261413574219,0.0,140.17747497558594
extended,Town04,night_rain_fog,1,67,145.2817385071545,44.6749382019043,-353.908935546875,0.0,139.46226501464844
extended,Town04,night_rain_fog,1,68,147.47833900285954,43.014522552490234,-352.4708557128906,0.0,138.7470703125
extended,Town04,night_rain_fog,1,69,149.67491120124353,41.37218475341797,-351.01220703125,0.0,138.0318603515625
extended,Town04,night_rain_fog,1,70,151.8714813938503,39.74818420410156,-349.5331726074219,0.0,137.316650390625
extended,Town04,night_rain_fog,1,71,154.0680828467544,38.14277267456055,-348.033935546875,0.0,136.60145568847656
extended,Town04,night_rain_fog,1,72,156.26468960098168,36.55619812011719,-346.5147705078125,0.0,135.88624572753906
extended,Town04,night_rain_fog,1,73,158.46126643499213,34.98871994018555,-344.9759521484375,0.0,135.17105102539062
extended,Town04,night_rain_fog,1,74,160.65786935275844,33.44055938720703,-343.41766357421875,0.0,134.45584106445312
extended,Town04,night_rain_fog,1,75,162.8544411134532,31.911975860595703,-341.8402099609375,0.0,133.7406463623047
extended,Town04,night_rain_fog,1,76,165.0510331004038,30.4031982421875,-340.2437744140625,0.0,133.0254364013672
extended,Town04,night_rain_fog,1,77,167.24762177191073,28.91446876525879,-338.6286315917969,0.0,132.3102264404297
extended,Town04,night_rain_fog,1,78,169.4442173730145,27.446012496948242,-336.9950256347656,0.0,131.59503173828125
extended,Town04,night_rain_fog,1,79,171.64077678296772,25.998065948486328,-335.34326171875,0.0,130.87982177734375
extended,Town04,night_rain_fog,1,80,173.83738431774643,24.570846557617188,-333.6734924316406,0.0,130.1646270751953
extended,Town04,night_rain_fog,1,81,176.03395159150193,23.164588928222656,-331.986083984375,0.0,129.4494171142578
extended,Town04,night_rain_fog,1,82,178.23055186941934,21.77949333190918,-330.2812194824219,0.0,128.73422241210938
extended,Town04,night_rain_fog,1,83,180.42716674874146,20.415794372558594,-328.5591735839844,0.0,128.01901245117188
extended,Town04,night_rain_fog,1,84,182.62375439230763,19.073686599731445,-326.8202819824219,0.0,127.3038101196289
extended,Town04,night_rain_fog,1,85,184.82034789575104,17.753398895263672,-325.06475830078125,0.0,126.58860778808594
extended,Town04,night_rain_fog,1,86,187.0169343995852,16.455116271972656,-323.29290771484375,0.0,125.87339782714844
